datetime,factor_mom_24h,future_ret_1h,rolling_ic
2020-01-06 11:00:00+00:00,0.016489431216343053,0.0016832963980106808,
2020-01-06 12:00:00+00:00,0.013465182425663969,-0.0038081779231536883,
2020-01-06 13:00:00+00:00,0.01311910000470995,0.0025622157521145716,
2020-01-06 14:00:00+00:00,0.01562336009214449,-0.0037016771485692823,
2020-01-06 15:00:00+00:00,0.0069050749690027224,0.0012300548272006218,
2020-01-06 16:00:00+00:00,0.009094832323243152,0.0038835260929390714,
2020-01-06 17:00:00+00:00,0.012569912855927567,-0.003371048147246425,
2020-01-06 18:00:00+00:00,0.012674223522326278,0.0009159697331739824,
2020-01-06 19:00:00+00:00,0.012863809654305225,0.0015053250043104427,
2020-01-06 20:00:00+00:00,0.016100166855051334,0.00359807978811455,
2020-01-06 21:00:00+00:00,0.028486046044524427,0.01770949617466444,
2020-01-06 22:00:00+00:00,0.04851999733541068,0.005882558867727372,
2020-01-06 23:00:00+00:00,0.05425513844063201,0.016811033771590544,
2020-01-07 00:00:00+00:00,0.06907267491106217,0.0021867496913197115,
2020-01-07 01:00:00+00:00,0.06495184212298777,-0.0011978744369547378,
2020-01-07 02:00:00+00:00,0.045654868475416555,-0.0001646361540994512,
2020-01-07 03:00:00+00:00,0.04694399872694244,-0.006848725126347377,
2020-01-07 04:00:00+00:00,0.041345265036815126,0.0036348192729596107,
2020-01-07 05:00:00+00:00,0.044668352615543805,0.0004549307247250223,
2020-01-07 06:00:00+00:00,0.046929521276595665,0.0013286065762214694,
2020-01-07 07:00:00+00:00,0.05000859093942256,7.610958257697753e-05,
2020-01-07 08:00:00+00:00,0.04457340461474257,-0.003514726717630867,
2020-01-07 09:00:00+00:00,0.04045674751482631,0.0041979262397120465,
2020-01-07 10:00:00+00:00,0.0433818881080037,0.0007478540391723243,
2020-01-07 11:00:00+00:00,0.04644572628275134,-0.003304564580235425,
2020-01-07 12:00:00+00:00,0.04123497172315416,-0.0026763078135226825,
2020-01-07 13:00:00+00:00,0.042418019722021416,-0.001171000472732442,
2020-01-07 14:00:00+00:00,0.03853639342177262,-0.00946701025667196,
2020-01-07 15:00:00+00:00,0.032526638998190194,0.01900808671159715,
2020-01-07 16:00:00+00:00,0.05086037900239604,0.003305030977555967,
2020-01-07 17:00:00+00:00,0.05025481313703284,0.012516486465037335,
2020-01-07 18:00:00+00:00,0.0669972122660294,0.0044788987880846065,
2020-01-07 19:00:00+00:00,0.0707953686388414,0.01101974437958364,
2020-01-07 20:00:00+00:00,0.08096805164707832,-0.017913278269583666,
2020-01-07 21:00:00+00:00,0.05779832735583401,0.004130262310951149,
2020-01-07 22:00:00+00:00,0.04368419073649332,0.01189259026902123,
2020-01-07 23:00:00+00:00,0.049920082495488405,0.03517865561404876,
2020-01-08 00:00:00+00:00,0.06888578447902116,-0.00722263995199135,
2020-01-08 01:00:00+00:00,0.05885016703201629,-0.011029850960229015,
2020-01-08 02:00:00+00:00,0.04842709151237301,0.0026272589897555765,
2020-01-08 03:00:00+00:00,0.051354672003445234,0.005335925998211977,
2020-01-08 04:00:00+00:00,0.06425340174445804,-0.0011815982254453905,
2020-01-08 05:00:00+00:00,0.05914607723910437,0.0005231098158675618,
2020-01-08 06:00:00+00:00,0.05921825601969277,-0.005020907456772972,
2020-01-08 07:00:00+00:00,0.05250165855465361,0.001781310938791858,
2020-01-08 08:00:00+00:00,0.05429624922469278,-0.001784158882777498,
2020-01-08 09:00:00+00:00,0.056127215748969395,0.0035879530589197905,
2020-01-08 10:00:00+00:00,0.05548569950971194,0.000659302652342042,
2020-01-08 11:00:00+00:00,0.05539230463297651,-0.005557775785571373,
2020-01-08 12:00:00+00:00,0.05300639848520472,0.011927117024049805,
2020-01-08 13:00:00+00:00,0.06842516364062656,-0.008826486376250942,
2020-01-08 14:00:00+00:00,0.060236260652140494,-0.0006028169963109287,
2020-01-08 15:00:00+00:00,0.0697242223993797,-0.022991896190330485,
2020-01-08 16:00:00+00:00,0.025633896094376052,-0.004598890942698719,
2020-01-08 17:00:00+00:00,0.017554069936623895,-0.0029686741737727784,
2020-01-08 18:00:00+00:00,0.001991865822145389,-0.01121844618001655,
2020-01-08 19:00:00+00:00,-0.013666613407252393,0.010382565126485721,
2020-01-08 20:00:00+00:00,-0.014288234472586203,-0.0037248183265534696,
2020-01-08 21:00:00+00:00,-4.7402587682210395e-05,0.007493706384433141,
2020-01-08 22:00:00+00:00,0.003302047940568098,-0.002495006890676721,
2020-01-08 23:00:00+00:00,-0.010963404572955193,-0.012342384166792786,
2020-01-09 00:00:00+00:00,-0.056366241214826585,0.006064186110814385,
2020-01-09 01:00:00+00:00,-0.04373712805760899,-0.0027545972416550546,
2020-01-09 02:00:00+00:00,-0.03573555400134565,-0.003511321286523983,
2020-01-09 03:00:00+00:00,-0.041639258150870884,0.0015248808254721968,
2020-01-09 04:00:00+00:00,-0.04527222896641303,-0.0031405135028274023,
2020-01-09 05:00:00+00:00,-0.04714467225850272,-0.004199284044105744,
2020-01-09 06:00:00+00:00,-0.05164207777070262,0.005229829246580886,
2020-01-09 07:00:00+00:00,-0.04187165401590409,-0.0021057027562818575,
2020-01-09 08:00:00+00:00,-0.04558928975317733,-0.007657788254276432,
2020-01-09 09:00:00+00:00,-0.051205164145537885,0.003052455747013294,
2020-01-09 10:00:00+00:00,-0.05171142479026003,-0.0022567302992003713,
2020-01-09 11:00:00+00:00,-0.054474843593796174,0.002836812818586054,
2020-01-09 12:00:00+00:00,-0.04649318864226615,-0.00042906450016511055,
2020-01-09 13:00:00+00:00,-0.0581360263995544,-0.001521996778735657,
2020-01-09 14:00:00+00:00,-0.05119492526753755,0.002732864117684475,
2020-01-09 15:00:00+00:00,-0.04802810508585986,-0.011243131129814565,
2020-01-09 16:00:00+00:00,-0.03658040665434381,-0.0025005915721748595,
2020-01-09 17:00:00+00:00,-0.034549524120787156,0.0015438668478957585,
2020-01-09 18:00:00+00:00,-0.03017991730508951,0.01368645847203287,
2020-01-09 19:00:00+00:00,-0.005752604117613913,-0.01253419622761609,
2020-01-09 20:00:00+00:00,-0.02830339931618442,-0.003624828927004664,
2020-01-09 21:00:00+00:00,-0.028205876702519728,0.0027407072693570456,
2020-01-09 22:00:00+00:00,-0.032790457805904505,0.0008257257745498681,
2020-01-09 23:00:00+00:00,-0.02957057986737799,0.00028780622582424975,
2020-01-10 00:00:00+00:00,-0.017160704074001942,-0.0019207136563764715,
2020-01-10 01:00:00+00:00,-0.024961273236058457,-0.0001678413425256764,
2020-01-10 02:00:00+00:00,-0.022432119257148164,0.0018375945707667096,
2020-01-10 03:00:00+00:00,-0.017184765774282407,-0.002906106661277441,
2020-01-10 04:00:00+00:00,-0.02153297727458159,-0.005957435890857399,
2020-01-10 05:00:00+00:00,-0.024297926296584116,-2.8391273038774756e-05,
2020-01-10 06:00:00+00:00,-0.020211216314639402,0.0005600982882156824,
2020-01-10 07:00:00+00:00,-0.02476276252100673,-0.005991244656893158,
2020-01-10 08:00:00+00:00,-0.028560083699940786,0.0012898152605647084,
2020-01-10 09:00:00+00:00,-0.0198009488907378,0.0071794486338960795,
2020-01-10 10:00:00+00:00,-0.01576798482342545,0.008983680890184642,
2020-01-10 11:00:00+00:00,-0.004679789200056961,0.0066682054506108646,
2020-01-10 12:00:00+00:00,-0.0008771141552049722,-0.0029870863620126142,
2020-01-10 13:00:00+00:00,-0.0034339894042687558,0.013754065867046084,
2020-01-10 14:00:00+00:00,0.011812821000570572,0.011023168079813184,
2020-01-10 15:00:00+00:00,0.02017819540789545,-0.014126149802891064,
2020-01-10 16:00:00+00:00,0.017203558386574835,0.0017164089957435458,
2020-01-10 17:00:00+00:00,0.021503859667119762,0.007012038210963745,
2020-01-10 18:00:00+00:00,0.027081007446252636,0.004653360192267364,
2020-01-10 19:00:00+00:00,0.017928548513806097,0.001696137100486439,
2020-01-10 20:00:00+00:00,0.032597879334382185,-0.002870003815110822,
2020-01-10 21:00:00+00:00,0.03338014572603698,0.0049863415979398695,
2020-01-10 22:00:00+00:00,0.03569439697054655,0.013212395845307867,
2020-01-10 23:00:00+00:00,0.048512617424940174,-0.003428075080944115,
2020-01-11 00:00:00+00:00,0.04461759000308185,0.004399602395420699,
2020-01-11 01:00:00+00:00,0.05123260888226655,0.00016209904861264057,
2020-01-11 02:00:00+00:00,0.05157951120496995,-0.005812685302192699,
2020-01-11 03:00:00+00:00,0.0435493897431829,-0.004984991095165925,
2020-01-11 04:00:00+00:00,0.04137364822392975,-0.004238822738124259,
2020-01-11 05:00:00+00:00,0.04317409270524952,0.005143868738564539,
2020-01-11 06:00:00+00:00,0.04856981354147294,-0.00625354615821061,
2020-01-11 07:00:00+00:00,0.04142923108275798,-0.002628130658469341,
2020-01-11 08:00:00+00:00,0.04495278679249948,0.007607140728378203,
2020-01-11 09:00:00+00:00,0.05154559014678983,-0.0074178417642115635,
2020-01-11 10:00:00+00:00,0.036305290747271846,-0.00100322447271739,
2020-01-11 11:00:00+00:00,0.02604795649917313,0.00198857810451214,
2020-01-11 12:00:00+00:00,0.021278239873929294,0.003481787904911382,
2020-01-11 13:00:00+00:00,0.0279045537710918,-0.0044833016482036525,
2020-01-11 14:00:00+00:00,0.00941261992943665,0.005709141704175025,
2020-01-11 15:00:00+00:00,0.004107058736022573,0.008608928939606741,
2020-01-11 16:00:00+00:00,0.02726261057634871,-0.0010894232911354829,
2020-01-11 17:00:00+00:00,0.024385222750837876,0.00105139843344082,
2020-01-11 18:00:00+00:00,0.018321748755946166,-0.00212507069287593,
2020-01-11 19:00:00+00:00,0.011451096781558201,0.0012304061198904481,
2020-01-11 20:00:00+00:00,0.010980830306843936,-0.006960465877054234,
2020-01-11 21:00:00+00:00,0.006833548861551408,-0.0027674275138803717,
2020-01-11 22:00:00+00:00,-0.0009344720047762545,-0.007740112365250074,
2020-01-11 23:00:00+00:00,-0.02159443309885789,0.00509725050218135,
2020-01-12 00:00:00+00:00,-0.013224514378889718,0.0005756188212466817,
2020-01-12 01:00:00+00:00,-0.01698139882947436,0.00365382064166897,
2020-01-12 02:00:00+00:00,-0.013549527856410948,-0.0004533662754786505,
2020-01-12 03:00:00+00:00,-0.008231915464748996,-0.0021677523967011947,
2020-01-12 04:00:00+00:00,-0.005423869955234251,0.003995645167882866,
2020-01-12 05:00:00+00:00,0.0028007981779967217,-0.002739928818598414,
2020-01-12 06:00:00+00:00,-0.0050646216179958126,0.0016910280262845134,
2020-01-12 07:00:00+00:00,0.0028894575052822447,0.005320153973258357,
2020-01-12 08:00:00+00:00,0.010881713059545772,-0.0003795793670975378,
2020-01-12 09:00:00+00:00,0.002869037319668477,-0.0018900153609830994,
2020-01-12 10:00:00+00:00,0.008454152765758227,-0.0009898893392366048,
2020-01-12 11:00:00+00:00,0.008467614141276059,0.002231922781140927,
2020-01-12 12:00:00+00:00,0.00871253232778657,0.0040345835500645855,
2020-01-12 13:00:00+00:00,0.009268209472905964,-0.003408450704225352,
2020-01-12 14:00:00+00:00,0.01035790780692225,0.001908525937150074,
2020-01-12 15:00:00+00:00,0.0065397241636449,-0.006221251855213605,
2020-01-12 16:00:00+00:00,-0.008260031874811835,-6.294757577773868e-05,
2020-01-12 17:00:00+00:00,-0.007240924642426538,0.002202069500967019,
2020-01-12 18:00:00+00:00,-0.0060997852895163795,0.0015641723249881778,
2020-01-12 19:00:00+00:00,-0.0024252371874607936,0.0008275936699535524,
2020-01-12 20:00:00+00:00,-0.0028265789083549153,-0.00447489414823421,
2020-01-12 21:00:00+00:00,-0.0003306600863665077,0.007032553638957717,
2020-01-12 22:00:00+00:00,0.009493267611663248,0.003147328814971706,
2020-01-12 23:00:00+00:00,0.02056979978827944,-0.003940144019899838,
2020-01-13 00:00:00+00:00,0.011393282875712174,0.00039863947413931733,
2020-01-13 01:00:00+00:00,0.011214390126873308,-0.005255039860323274,
2020-01-13 02:00:00+00:00,0.0022384187770227992,-0.0009059400082828128,
2020-01-13 03:00:00+00:00,0.0017846262604541696,0.0015495134947081102,
2020-01-13 04:00:00+00:00,0.005516616112135608,-0.002722234745323293,
2020-01-13 05:00:00+00:00,-0.0012114408373993246,-0.00409079287520242,
2020-01-13 06:00:00+00:00,-0.002564375346370107,0.0015068627365868448,
2020-01-13 07:00:00+00:00,-0.0027477582614902074,0.006777490755715654,
2020-01-13 08:00:00+00:00,-0.0013021169227291907,-0.002004922515279839,
2020-01-13 09:00:00+00:00,-0.0029259600614439663,0.001478981819615921,
2020-01-13 10:00:00+00:00,0.0004395404155563831,-0.006237008795560661,
2020-01-13 11:00:00+00:00,-0.00481508686135701,0.002209285189739729,
2020-01-13 12:00:00+00:00,-0.0048375652806930125,-0.0007500447926256371,
2020-01-13 13:00:00+00:00,-0.009579914268218026,0.00039818073448283364,
2020-01-13 14:00:00+00:00,-0.005796855663578349,-0.0006316440049443095,
2020-01-13 15:00:00+00:00,-0.008317489911317644,0.003100846146329772,
2020-01-13 16:00:00+00:00,0.0009849444209935054,-0.0014476027008764047,
2020-01-13 17:00:00+00:00,-0.00040116176446991503,0.0011990289224050876,
2020-01-13 18:00:00+00:00,-0.001401596933729654,0.0004810105661987585,
2020-01-13 19:00:00+00:00,-0.0024815513015847834,0.005548686301364736,
2020-01-13 20:00:00+00:00,0.002223931468507523,-0.0025549109704248174,
2020-01-13 21:00:00+00:00,0.004156834091963768,-0.0023697148475909646,
2020-01-13 22:00:00+00:00,-0.005218584927628611,-0.0007860317960949326,
2020-01-13 23:00:00+00:00,-0.00911914262466118,0.019685981105600936,
2020-01-14 00:00:00+00:00,0.014384138809944602,0.019568319226118458,
2020-01-14 01:00:00+00:00,0.03382180927368639,-8.183276939888184e-05,
2020-01-14 02:00:00+00:00,0.0391982369298125,0.003641263221818347,
2020-01-14 03:00:00+00:00,0.04392796736152138,0.007345920036304188,
2020-01-14 04:00:00+00:00,0.049969636612456014,-0.005470436414828583,
2020-01-14 05:00:00+00:00,0.04707623177701237,0.0037948090032640103,
2020-01-14 06:00:00+00:00,0.055366973785549334,5.288182439922018e-05,
2020-01-14 07:00:00+00:00,0.053834799127210786,0.00021151611224001776,
2020-01-14 08:00:00+00:00,0.046961927382444646,-0.0008294377563358157,
2020-01-14 09:00:00+00:00,0.048195087561886174,0.0015744180003365305,
2020-01-14 10:00:00+00:00,0.048294975565152054,0.001027221969166936,
2020-01-14 11:00:00+00:00,0.05595782543922545,-0.00315238768739301,
2020-01-14 12:00:00+00:00,0.05030860574457696,0.010283541510048844,
2020-01-14 13:00:00+00:00,0.06190597493687222,0.01194773738267707,
2020-01-14 14:00:00+00:00,0.07416563658838071,-0.0016708860759494515,
2020-01-14 15:00:00+00:00,0.07304861290629794,0.00018096981377402344,
2020-01-14 16:00:00+00:00,0.0699251291005134,0.01109824191401465,
2020-01-14 17:00:00+00:00,0.08336770302609708,-0.0004559261855505703,
2020-01-14 18:00:00+00:00,0.08157692530645932,-0.0002041200317014491,
2020-01-14 19:00:00+00:00,0.08083626012872558,-0.009052689687894855,
2020-01-14 20:00:00+00:00,0.06514164799113376,0.0053797166038034305,
2020-01-14 21:00:00+00:00,0.07361479842674545,0.00010761391333424797,
2020-01-14 22:00:00+00:00,0.07628081293921696,0.008486847904101147,
2020-01-14 23:00:00+00:00,0.08626888638454133,-0.004216794305568317,
2020-01-15 00:00:00+00:00,0.06080532043530851,0.0005847579922624302,
2020-01-15 01:00:00+00:00,0.04105395863057004,0.004082939260582341,
2020-01-15 02:00:00+00:00,0.04539006587484029,-0.009782353415030642,
2020-01-15 03:00:00+00:00,0.031408062549043825,-0.014906715584220742,
2020-01-15 04:00:00+00:00,0.008623885499765338,0.00171910239127393,
2020-01-15 05:00:00+00:00,0.0159153133577985,0.007929366057111364,
2020-01-15 06:00:00+00:00,0.020099793878399996,-0.006157422660697853,
2020-01-15 07:00:00+00:00,0.013764998548764451,0.0013017075203458628,
2020-01-15 08:00:00+00:00,0.014869962722294572,0.013507193495061687,
2020-01-15 09:00:00+00:00,0.02943185733115583,0.005014254646466432,
2020-01-15 10:00:00+00:00,0.032967368386451534,-0.007835034674631314,
2020-01-15 11:00:00+00:00,0.023822340436760348,0.0039702176403206835,
2020-01-15 12:00:00+00:00,0.03113768369139258,0.014296047992734318,
2020-01-15 13:00:00+00:00,0.03523301581386673,-0.0038009169895026895,
2020-01-15 14:00:00+00:00,0.01912197928653625,-0.010549707153318044,
2020-01-15 15:00:00+00:00,0.010058233089120128,0.0018190657260173104,
2020-01-15 16:00:00+00:00,0.011712505978414445,0.00208687410863595,
2020-01-15 17:00:00+00:00,0.0026956635720676303,-0.005700807093327209,
2020-01-15 18:00:00+00:00,-0.0025657545884244515,0.0016828915552455914,
2020-01-15 19:00:00+00:00,-0.0006832003430828903,0.00600805563386464,
2020-01-15 20:00:00+00:00,0.014504747248851535,0.0018742462455512143,
2020-01-15 21:00:00+00:00,0.010967460529162754,0.0033156941725089872,
2020-01-15 22:00:00+00:00,0.014210376299097716,-0.0043566542249953155,
2020-01-15 23:00:00+00:00,0.0012939826402011967,-0.006845844371818011,
2020-01-16 00:00:00+00:00,-0.0013496168866253822,-0.011024971978148668,
2020-01-16 01:00:00+00:00,-0.012936902411599838,-0.0016654298090007513,
2020-01-16 02:00:00+00:00,-0.018587832985206165,-0.001154913294797666,
2020-01-16 03:00:00+00:00,-0.010037112107438406,0.001361109535752858,
2020-01-16 04:00:00+00:00,0.0063111296177613685,0.005638152655468076,
2020-01-16 05:00:00+00:00,0.010248145382935059,0.0023757118802834043,
2020-01-16 06:00:00+00:00,0.004681714816290983,-0.004726402957384357,
2020-01-16 07:00:00+00:00,0.0061283416385287115,-0.0005253456221198105,
2020-01-16 08:00:00+00:00,0.004292481443236795,-0.0034614959010724755,
2020-01-16 09:00:00+00:00,-0.012521930225333211,0.001456264075387903,
2020-01-16 10:00:00+00:00,-0.016017838512366267,0.0077281127281128015,
2020-01-16 11:00:00+00:00,-0.0005830469644902969,-0.0005627565212706909,
2020-01-16 12:00:00+00:00,-0.005095462915846172,-0.0028337155963301663,
2020-01-16 13:00:00+00:00,-0.02189773632277292,-0.0010476936364399725,
2020-01-16 14:00:00+00:00,-0.01919452765698937,0.0027445896815401216,
2020-01-16 15:00:00+00:00,-0.0060163830034897225,-0.005720997196332456,
2020-01-16 16:00:00+00:00,-0.013497473424250561,0.00207154808381782,
